"","site_id","horizon","profile","upper_depth","lower_depth","orientation","sample_area","sample_volume","fine_root_mass_g","fine_root_mass","coarse_root_mass_g","coarse_root_mass","fine_dead_root_mass_g","fine_dead_root_mass","coarse_dead_root_mass_g","coarse_dead_root_mass","method_id","notes","mg_cm_3","cum_mg_cm_3","cum_g","cum_vol","g_m_2","percent_of_total","root_prop","cum_percent_of_total","root_prop_of_total","total_biomass","depth","nlcd_class","beta"
"1806","D14JORN","2Bkkm",3,90,100,"N/A",100,1000,0.0033,3.3,0,0,0,0,0,0,"SK",NA,0.0033,2.190797857,1.6723,0.01,0.16723,0.144822729,0.001448227,96.14464342,0.961446434,2.278647857,95,"Shrub Scrub",0.951555
"1807","D14JORN","2Bkkm_2Bkk1",3,100,120,"long axis parallel",100,2200,0.0231,23.1,0,0,0,0,0,0,"SK","Lots of cave in lead to extra length and material ",0.0105,2.201297857,1.6954,0.01,0.16954,0.460799591,0.004607996,96.60544301,0.96605443,2.278647857,110,"Shrub Scrub",0.951555
"1808","D14JORN","2Bkk1",3,120,140,"long axis parallel",100,2000,0.0726,72.6,0,0,0,0,0,0,"SK",NA,0.0363,2.237597857,1.768,0.01,0.1768,1.593050014,0.0159305,98.19849303,0.98198493,2.278647857,130,"Shrub Scrub",0.951555
"1809","D14JORN","2Bkk1",3,140,160,"long axis parallel",100,2000,0.0438,43.8,0,0,0,0,0,0,"SK",NA,0.0219,2.259497857,1.8118,0.01,0.18118,0.961096289,0.009610963,99.15958932,0.991595893,2.278647857,150,"Shrub Scrub",0.951555
"1810","D14JORN","2Bkk1/2Bkk2",3,160,180,"long axis parallel",100,2000,0.0383,38.3,0,0,0,0,0,0,"SK","Had to remove two large cobbles from sample area",0.01915,2.278647857,1.8501,0.01,0.18501,0.840410682,0.008404107,100,1,2.278647857,170,"Shrub Scrub",0.951555
"1811","D10RMNP","0",1,0,10,"N/A",100,3000,5.9108,5910.8,4.1832,4183.2,0.1249,124.9,0,0,"Knife",NA,1.970266667,1.970266667,10.2189,0.01,1.02189,1872.574457,18.72574457,46.12960139,0.461296014,4.271154763,5,"Deciduous Forest",0.9253486
"1812","D10RMNP","0",1,10,20,"N/A",100,3000,1.1765,1176.5,0.1638,163.8,0.1871,187.1,0.0941,94.1,"Knife",NA,0.392166667,2.362433334,11.8404,0.01,1.18404,372.7217718,3.727217718,55.31134939,0.553113494,4.271154763,15,"Deciduous Forest",0.9253486
"1813","D10RMNP","0",1,20,30,"N/A",100,2800,0.7926,792.6,2.4933,2493.3,0.4313,431.3,0,0,"Knife",NA,0.283071429,2.645504763,15.5576,0.01,1.55576,269.0358294,2.690358294,61.93886454,0.619388645,4.271154763,25,"Deciduous Forest",0.9253486
"1814","D10RMNP","0",1,30,40,"N/A",100,3000,1.1568,1156.8,0.8274,827.4,0.2714,271.4,0,0,"Knife",NA,0.3856,3.031104763,17.8132,0.01,1.78132,366.4807018,3.664807018,70.96686801,0.70966868,4.271154763,35,"Deciduous Forest",0.9253486
"1815","D10RMNP","0",1,40,50,"N/A",100,1000,0.3649,364.9,0.9825,982.5,0.0572,57.2,0,0,"Knife",NA,0.3649,3.396004763,19.2178,0.01,1.92178,346.8070749,3.468070749,79.51022502,0.79510225,4.271154763,45,"Deciduous Forest",0.9253486
"1816","D10RMNP","0",1,50,60,"N/A",100,1000,0.1468,146.8,0.0911,91.1,0.0431,43.1,0,0,"Knife",NA,0.1468,3.542804763,19.4988,0.01,1.94988,139.52118,1.3952118,82.94723464,0.829472346,4.271154763,55,"Deciduous Forest",0.9253486
"1817","D10RMNP","0",1,60,70,"N/A",100,1000,0.4426,442.6,0.0613,61.3,0.022,22,0,0,"Knife",NA,0.4426,3.985404763,20.0247,0.01,2.00247,420.654457,4.20654457,93.30977181,0.933097718,4.271154763,65,"Deciduous Forest",0.9253486
"1818","D10RMNP","0",1,70,80,"N/A",100,1000,0.0189,18.9,0,0,0.0588,58.8,0,0,"Knife",NA,0.0189,4.004304763,20.1024,0.01,2.01024,17.96287672,0.179628767,93.75227509,0.937522751,4.271154763,75,"Deciduous Forest",0.9253486
"1819","D10RMNP","0",1,80,90,"N/A",100,1000,0.0108,10.8,0,0,0.0028,2.8,0,0,"Knife",NA,0.0108,4.015104763,20.116,0.01,2.0116,10.26450098,0.10264501,94.00513411,0.940051341,4.271154763,85,"Deciduous Forest",0.9253486
"1820","D10RMNP","0",1,90,100,"N/A",100,1000,0.0111,11.1,0,0,0,0,0,0,"Knife",NA,0.0111,4.026204763,20.1271,0.01,2.01271,10.54962601,0.10549626,94.26501699,0.94265017,4.271154763,95,"Deciduous Forest",0.9253486
"1821","D10RMNP","0",1,100,120,"long axis parallel ",100,2000,0.4899,489.9,0,0,0.0514,51.4,0,0,"Knife",NA,0.24495,4.271154763,20.6684,0.01,2.06684,232.8045848,2.328045848,100,1,4.271154763,110,"Deciduous Forest",0.9253486
"1822","D10RMNP","0",2,0,10,"N/A",100,3000,7.3214,7321.4,9.5786,9578.6,0.2693,269.3,0,0,"Knife",NA,2.440466667,2.440466667,17.1693,0.01,1.71693,2019.523341,20.19523341,52.66496396,0.52664964,4.633947284,5,"Deciduous Forest",0.9253486
"1823","D10RMNP","0",2,10,20,"N/A",100,3000,1.4722,1472.2,0.3833,383.3,0,0,0,0,"Knife",NA,0.490733333,2.9312,19.0248,0.01,1.90248,406.0893085,4.060893085,63.25492761,0.632549276,4.633947284,15,"Deciduous Forest",0.9253486
"1824","D10RMNP","0",2,20,30,"N/A",100,2900,1.3886,1388.6,0,0,0.1625,162.5,0,0,"Knife",NA,0.478827586,3.410027586,20.5759,0.01,2.05759,396.2371214,3.962371214,73.58796674,0.735879667,4.633947284,25,"Deciduous Forest",0.9253486
"1825","D10RMNP","0",2,30,40,"N/A",100,3000,1.0055,1005.5,0.2774,277.4,0.288,288,0,0,"Knife",NA,0.335166667,3.745194253,22.1468,0.01,2.21468,277.3555221,2.773555221,80.82082129,0.808208213,4.633947284,35,"Deciduous Forest",0.9253486
"1826","D10RMNP","0",2,40,50,"N/A",100,1000,0.1396,139.6,0,0,0.1707,170.7,0,0,"Knife",NA,0.1396,3.884794253,22.4571,0.01,2.24571,115.5211265,1.155211265,83.83337174,0.838333717,4.633947284,45,"Deciduous Forest",0.9253486
"1827","D10RMNP","0",2,50,60,"N/A",100,1000,0.2409,240.9,0,0,0,0,0.0463,46.3,"Knife",NA,0.2409,4.125694253,22.7443,0.01,2.27443,199.3484195,1.993484195,89.03196347,0.890319635,4.633947284,55,"Deciduous Forest",0.9253486
"1828","D10RMNP","0",2,60,70,"N/A",100,1000,0.1538,153.8,0,0,0.0611,61.1,0,0,"Knife",NA,0.1538,4.279494253,22.9592,0.01,2.29592,127.2718428,1.272718428,92.35094814,0.923509481,4.633947284,65,"Deciduous Forest",0.9253486
"1829","D10RMNP","0",2,70,80,"N/A",100,1000,0.3357,335.7,0,0,0.0713,71.3,0,0,"Knife",NA,0.3357,4.615194253,23.3662,0.01,2.33662,277.7968636,2.777968636,99.59531195,0.995953119,4.633947284,75,"Deciduous Forest",0.9253486
"1830","D10RMNP","0",2,80,90,"N/A",110,1100,0.0018,1.8,0,0,0.0031,3.1,0,0,"Knife",NA,0.001636364,4.616830617,23.3711,0.01,2.33711,1.354115835,0.013541158,99.63062448,0.996306245,4.633947284,85,"Deciduous Forest",0.9253486
"1831","D10RMNP","0",2,90,100,"N/A",100,1000,0.0092,9.2,0,0,0,0,0,0,"Knife",NA,0.0092,4.626030617,23.3803,0.01,2.33803,7.613140139,0.076131401,99.82915932,0.998291593,4.633947284,95,"Deciduous Forest",0.9253486
"1832","D10RMNP","0",2,100,120,"long axis parallel ",120,2400,0.019,19,0,0,0.0154,15.4,0,0,"Knife",NA,0.007916667,4.633947284,23.4147,0.01,2.34147,6.551162258,0.065511623,100,1,4.633947284,110,"Deciduous Forest",0.9253486
"1833","D10RMNP","0",3,0,10,"N/A",100,3100,2.4497,2449.7,0.2059,205.9,0.1093,109.3,0,0,"Knife",NA,0.790225806,0.790225806,2.7649,0.01,0.27649,1074.33168,10.7433168,27.17454474,0.271745447,2.907963366,5,"Deciduous Forest",0.9253486
"1834","D10RMNP","0",3,10,20,"N/A",100,3000,1.7074,1707.4,0,0,0.1998,199.8,0,0,"Knife",NA,0.569133333,1.359359139,4.6721,0.01,0.46721,773.7509519,7.737509519,46.74608886,0.467460889,2.907963366,15,"Deciduous Forest",0.9253486
"1835","D10RMNP","0",3,20,30,"N/A",100,2850,1.739,1739,0,0,0.1717,171.7,0,0,"Knife",NA,0.610175439,1.969534578,6.5828,0.01,0.65828,829.548717,8.29548717,67.7290024,0.677290024,2.907963366,25,"Deciduous Forest",0.9253486
"1836","D10RMNP","0",3,30,40,"N/A",100,3000,0.7647,764.7,0,0,0.2958,295.8,0,0,"Knife",NA,0.2549,2.224434578,7.6433,0.01,0.76433,346.5429032,3.465429032,76.49458738,0.764945874,2.907963366,35,"Deciduous Forest",0.9253486
"1837","D10RMNP","0",3,40,50,"N/A",100,1000,0.0197,19.7,0,0,0.0126,12.6,0,0,"Knife",NA,0.0197,2.244134578,7.6756,0.01,0.76756,26.78264101,0.26782641,77.17203746,0.771720375,2.907963366,45,"Deciduous Forest",0.9253486
"1838","D10RMNP","0",3,50,60,"N/A",100,1000,0.0219,21.9,0,0,4e-04,0.4,0,0,"Knife",NA,0.0219,2.266034578,7.6979,0.01,0.76979,29.77359584,0.297735958,77.92514185,0.779251419,2.907963366,55,"Deciduous Forest",0.9253486
"1839","D10RMNP","0",3,60,70,"N/A",100,1000,0.0011,1.1,0,0,0,0,0,0,"Knife",NA,0.0011,2.267134578,7.699,0.01,0.7699,1.495477417,0.014954774,77.96296901,0.77962969,2.907963366,65,"Deciduous Forest",0.9253486
"1840","D10RMNP","0",3,70,80,"N/A",110,1100,0.0217,21.7,0,0,0.0066,6.6,0,0,"Knife",NA,0.019727273,2.286861851,7.7273,0.01,0.77273,26.81971896,0.26819719,78.64135696,0.78641357,2.907963366,75,"Deciduous Forest",0.9253486
"1841","D10RMNP","0",3,80,90,"N/A",120,1200,0.3961,396.1,0.3322,332.2,0.0293,29.3,0,0,"Knife",NA,0.330083333,2.616945184,8.4849,0.01,0.84849,448.7565188,4.487565188,89.99237111,0.899923711,2.907963366,85,"Deciduous Forest",0.9253486
"1842","D10RMNP","0",3,90,100,"N/A",100,1000,0.2817,281.7,0.8757,875.7,0.0853,85.3,0,0,"Knife",NA,0.2817,2.898645184,9.7276,0.01,0.97276,382.9781712,3.829781712,99.67956329,0.996795633,2.907963366,95,"Deciduous Forest",0.9253486
"1843","D10RMNP","0",3,100,120,"long axis parallel ",100,2200,0.0205,20.5,0,0,0.0513,51.3,0,0,"Knife",NA,0.009318182,2.907963366,9.7994,0.01,0.97994,12.66830043,0.126683004,100,1,2.907963366,110,"Deciduous Forest",0.9253486
"1844","D14SRER","0",1,0,10,"N/A",20.26829916,689.1221716,0.0496,49.6,0,0,0.1555,155.5,0,0,"BDC",NA,0.071975626,0.071975626,0.2051,0.01,0.02051,345.3324929,3.453324929,6.147771274,0.061477713,1.170759659,5,"Shrub Scrub",0.9777175
"1845","D14SRER","0",1,10,20,"N/A",20.26829916,668.8538724,0.0771,77.1,0.6666,666.6,0.0664,66.4,0,0,"BDC",NA,0.115271815,0.187247441,1.0152,0.01,0.10152,553.0636589,5.530636589,15.9936704,0.159936704,1.170759659,15,"Shrub Scrub",0.9777175
"1846","D14SRER","0",1,20,30,"N/A",20.26829916,567.5123766,0.0253,25.3,0.1126,112.6,0.1056,105.6,0,0,"SK",NA,0.044580526,0.231827967,1.2587,0.01,0.12587,213.8932967,2.138932967,19.80149941,0.198014994,1.170759659,25,"Shrub Scrub",0.9777175
"1847","D14SRER","0",1,30,40,"N/A",100,1000,0.1431,143.1,1.7175,1717.5,0.1571,157.1,0,0,"SK",NA,0.1431,0.374927967,3.2764,0.01,0.32764,686.580752,6.86580752,32.02433259,0.320243326,1.170759659,35,"Shrub Scrub",0.9777175
"1848","D14SRER","0",1,40,50,"N/A",100,1100,0.257,257,0,0,0.0254,25.4,0,0,"SK",NA,0.233636364,0.608564331,3.5588,0.01,0.35588,1120.96597,11.2096597,51.98029556,0.519802956,1.170759659,45,"Shrub Scrub",0.9777175
"1849","D14SRER","0",1,50,60,"N/A",100,1200,0.2154,215.4,0,0,0.0449,44.9,0,0,"SK",NA,0.1795,0.788064331,3.8191,0.01,0.38191,861.224633,8.61224633,67.31222117,0.673122212,1.170759659,55,"Shrub Scrub",0.9777175
"1850","D14SRER","0",1,60,70,"N/A",110,990,0.0062,6.2,0,0,0.001,1,0,0,"SK",NA,0.006262626,0.794326957,3.8263,0.01,0.38263,30.04750978,0.300475098,67.84714103,0.67847141,1.170759659,65,"Shrub Scrub",0.9777175
"1851","D14SRER","0",1,70,80,"N/A",100,1200,0.0174,17.4,0,0,0,0,0,0,"SK",NA,0.0145,0.808826957,3.8437,0.01,0.38437,69.56967788,0.695696779,69.08565313,0.690856531,1.170759659,75,"Shrub Scrub",0.9777175
"1852","D14SRER","0",1,80,90,"N/A",150,750,0.0088,8.8,0,0,0,0,0,0,"SK",NA,0.011733333,0.82056029,3.8525,0.01,0.38525,56.29546348,0.562954635,70.0878514,0.700878514,1.170759659,85,"Shrub Scrub",0.9777175
"1853","D14SRER","0",1,90,100,"N/A",100,1000,0.0105,10.5,0,0,0,0,0,0,"SK",NA,0.0105,0.83106029,3.863,0.01,0.3863,50.3780426,0.503780426,70.98470498,0.70984705,1.170759659,95,"Shrub Scrub",0.9777175
"1854","D14SRER","0",1,100,120,"long axis parallel",110,2200,0.0878,87.8,0,0,0.2492,249.2,0,0,"SK",NA,0.039909091,0.870969381,4.2,0.01,0.42,191.4801792,1.914801792,74.39352512,0.743935251,1.170759659,110,"Shrub Scrub",0.9777175
"1855","D14SRER","0",1,120,140,"N/A",100,2000,0.3373,337.3,0,0,0.0288,28.8,0,0,"SK",NA,0.16865,1.039619381,4.5661,0.01,0.45661,809.1673223,8.091673223,88.79870202,0.88798702,1.170759659,130,"Shrub Scrub",0.9777175
"1856","D14SRER","0",1,140,160,"N/A",144,2880,0.2861,286.1,0,0,0.1128,112.8,0,0,"SK",NA,0.099340278,1.138959659,4.965,0.01,0.4965,476.6255948,4.766255948,97.28381485,0.972838148,1.170759659,150,"Shrub Scrub",0.9777175
"1857","D14SRER","0",1,160,180,"N/A",100,2000,0.0636,63.6,0,0,0.0287,28.7,0,0,"SK",NA,0.0318,1.170759659,5.0573,0.01,0.50573,152.5735004,1.525735004,100,1,1.170759659,170,"Shrub Scrub",0.9777175
"1858","D14SRER","0",2,0,10,"N/A",20.26829916,608.0489749,0.0899,89.9,0.7563,756.3,0,0,0,0,"BDC",NA,0.147849933,0.147849933,0.8462,0.01,0.08462,521.4332615,5.214332615,8.778774277,0.087787743,1.684175129,5,"Shrub Scrub",0.9777175
"1859","D14SRER","0",2,10,20,"N/A",20.26829916,608.0489749,0.1746,174.6,0,0,0.0169,16.9,0,0,"BDC",NA,0.287147923,0.434997856,1.0377,0.01,0.10377,1012.705756,10.12705756,25.82854054,0.258285405,1.684175129,15,"Shrub Scrub",0.9777175
"1860","D14SRER","0",2,20,30,"N/A",120,1200,0.2393,239.3,0,0,0,0,0,0,"SK",NA,0.199416667,0.634414523,1.277,0.01,0.1277,703.2974653,7.032974653,37.669154,0.37669154,1.684175129,25,"Shrub Scrub",0.9777175
"1861","D14SRER","0",2,30,40,"N/A",120,1200,0.0331,33.1,0,0,0.115,115,0,0,"SK",NA,0.027583333,0.661997856,1.4251,0.01,0.14251,97.28017594,0.972801759,39.30694882,0.393069488,1.684175129,35,"Shrub Scrub",0.9777175
"1862","D14SRER","0",2,40,50,"N/A",110,1100,0.0413,41.3,0,0,0.006,6,0,0,"SK",NA,0.037545455,0.699543311,1.4724,0.01,0.14724,132.4143235,1.324143235,41.53625706,0.415362571,1.684175129,45,"Shrub Scrub",0.9777175
"1863","D14SRER","0",2,50,60,"N/A",100,1000,0.1038,103.8,0,0,0.0347,34.7,0,0,"SK",NA,0.1038,0.803343311,1.6109,0.01,0.16109,366.0791152,3.660791152,47.6995116,0.476995116,1.684175129,55,"Shrub Scrub",0.9777175
"1864","D14SRER","0",2,60,70,"N/A",100,1000,0.0353,35.3,0,0,0,0,0,0,"SK",NA,0.0353,0.838643311,1.6462,0.01,0.16462,124.4951134,1.244951134,49.79549315,0.497954932,1.684175129,65,"Shrub Scrub",0.9777175
"1865","D14SRER","0",2,70,80,"N/A",100,1000,0.0446,44.6,0,0,0.0306,30.6,0,0,"SK",NA,0.0446,0.883243311,1.7214,0.01,0.17214,157.2941092,1.572941092,52.44367381,0.524436738,1.684175129,75,"Shrub Scrub",0.9777175
"1866","D14SRER","0",2,80,90,"N/A",100,1000,0.0894,89.4,0,0,0.0041,4.1,0,0,"SK",NA,0.0894,0.972643311,1.8149,0.01,0.18149,315.2935732,3.152935732,57.75191037,0.577519104,1.684175129,85,"Shrub Scrub",0.9777175
"1867","D14SRER","0",2,90,100,"N/A",120,1200,0.5163,516.3,0,0,0.0011,1.1,0,0,"SK",NA,0.43025,1.402893311,2.3323,0.01,0.23323,1517.394406,15.17394406,83.29854104,0.83298541,1.684175129,95,"Shrub Scrub",0.9777175
"1868","D14SRER","0",2,100,120,"long axis parallel",100,2000,0.1195,119.5,0,0,0.003,3,0,0,"SK",NA,0.05975,1.462643311,2.4548,0.01,0.24548,210.7247316,2.107247316,86.84627185,0.868462719,1.684175129,110,"Shrub Scrub",0.9777175
"1869","D14SRER","0",2,120,140,"N/A",110,2200,0.1115,111.5,0,0,0.0059,5.9,0,0,"SK",NA,0.050681818,1.513325129,2.5722,0.01,0.25722,178.743306,1.78743306,89.85556804,0.89855568,1.684175129,130,"Shrub Scrub",0.9777175
"1870","D14SRER","0",2,140,160,"N/A",100,2000,0.2805,280.5,0,0,0.0743,74.3,0,0,"SK",NA,0.14025,1.653575129,2.927,0.01,0.2927,494.6300184,4.946300184,98.18308681,0.981830868,1.684175129,150,"Shrub Scrub",0.9777175
"1871","D14SRER","0",2,160,180,"N/A",100,2000,0.0612,61.2,0,0,0.048,48,0,0,"SK",NA,0.0306,1.684175129,3.0362,0.01,0.30362,107.9192767,1.079192767,100,1,1.684175129,170,"Shrub Scrub",0.9777175
"1872","D14SRER","0",3,0,10,"N/A",20.26829916,699.2563212,0.2233,223.3,0,0,0.1006,100.6,0,0,"BDC",NA,0.319339265,0.319339265,0.3239,0.01,0.03239,521.7232581,5.217232581,14.12611848,0.141261185,2.260629949,5,"Shrub Scrub",0.9777175
"1873","D14SRER","0",3,10,20,"N/A",20.26829916,638.4514237,0.4974,497.4,0.1392,139.2,0,0,0,0,"BDC",NA,0.779072583,1.098411848,0.9605,0.01,0.09605,1272.816501,12.72816501,48.5887506,0.485887506,2.260629949,15,"Shrub Scrub",0.9777175
"1874","D14SRER","0",3,20,30,"N/A",20.26829916,587.7806758,0.1469,146.9,0.5074,507.4,0,0,0,0,"BDC",NA,0.249923153,1.348335001,1.6148,0.01,0.16148,408.3140908,4.083140908,59.64421561,0.596442156,2.260629949,25,"Shrub Scrub",0.9777175
"1875","D14SRER","0",3,30,40,"N/A",20.26829916,608.0489749,0.2183,218.3,0.1029,102.9,0.1963,196.3,0,0,"BDC",NA,0.359017134,1.707352135,2.1323,0.01,0.21323,586.5473145,5.865473145,75.52550278,0.755255028,2.260629949,35,"Shrub Scrub",0.9777175
"1876","D14SRER","0",3,40,50,"N/A",120,1200,0.137,137,0,0,0.2052,205.2,0,0,"SK",NA,0.114166667,1.821518802,2.4745,0.01,0.24745,186.5207688,1.865207688,80.57571753,0.805757175,2.260629949,45,"Shrub Scrub",0.9777175
"1877","D14SRER","0",3,50,60,"N/A",168,1680,0.0577,57.7,0,0,0.1544,154.4,0,0,"SK",NA,0.034345238,1.85586404,2.6866,0.01,0.26866,56.11182668,0.561118267,82.09499484,0.820949948,2.260629949,55,"Shrub Scrub",0.9777175
"1878","D14SRER","0",3,60,70,"N/A",144,1440,0.0625,62.5,0,0,0.0923,92.3,0,0,"SK",NA,0.043402778,1.899266818,2.8414,0.01,0.28414,70.90965966,0.709096597,84.01493658,0.840149366,2.260629949,65,"Shrub Scrub",0.9777175
"1879","D14SRER","0",3,70,80,"N/A",99,990,0.0607,60.7,0,0,0.1503,150.3,0,0,"SK",NA,0.061313131,1.960579949,3.0524,0.01,0.30524,100.170853,1.00170853,86.72715098,0.86727151,2.260629949,75,"Shrub Scrub",0.9777175
"1880","D14SRER","0",3,80,90,"N/A",100,1000,0.0337,33.7,0,0,0.3145,314.5,0,0,"SK",NA,0.0337,1.994279949,3.4006,0.01,0.34006,55.05766342,0.550576634,88.2178859,0.882178859,2.260629949,85,"Shrub Scrub",0.9777175
"1881","D14SRER","0",3,90,100,"N/A",100,1000,0.0564,56.4,0,0,0,0,0,0,"SK",NA,0.0564,2.050679949,3.457,0.01,0.3457,92.1439827,0.921439827,90.7127657,0.907127657,2.260629949,95,"Shrub Scrub",0.9777175
"1882","D14SRER","0",3,100,120,"long axis parallel",100,2000,0.0718,71.8,0,0,0.0035,3.5,0,0,"SK",NA,0.0359,2.086579949,3.5323,0.01,0.35323,58.65193225,0.586519323,92.30081862,0.923008186,2.260629949,110,"Shrub Scrub",0.9777175
"1883","D14SRER","0",3,120,140,"N/A",100,2000,0.1186,118.6,0,0,0.0114,11.4,0,0,"SK",NA,0.0593,2.145879949,3.6623,0.01,0.36623,96.88188252,0.968818825,94.92398125,0.949239813,2.260629949,130,"Shrub Scrub",0.9777175
"1884","D14SRER","0",3,140,160,"N/A",100,2000,0.0941,94.1,0,0,0.0113,11.3,0,0,"SK",NA,0.04705,2.192929949,3.7677,0.01,0.37677,76.86834018,0.768683402,97.00525953,0.970052595,2.260629949,150,"Shrub Scrub",0.9777175
"1885","D14SRER","0",3,160,180,"N/A",100,2000,0.1354,135.4,0,0,0.0476,47.6,0,0,"SK",NA,0.0677,2.260629949,3.9507,0.01,0.39507,110.6054544,1.106054544,100,1,2.260629949,170,"Shrub Scrub",0.9777175
"1886","D02SERC","0",1,0,10,"N/A",100,1000,1.1472,1147.2,0.4549,454.9,0.2362,236.2,0.1971,197.1,"SK",NA,1.1472,1.1472,2.0354,0.01,0.20354,28.35883618,0.283588362,28.35883618,0.283588362,4.0453,5,"Deciduous Forest",0.9451211
"1887","D02SERC","0",1,10,20,"N/A",100,1000,1.636,1636,3.8365,3836.5,0.0605,60.5,0.2628,262.8,"SK",NA,1.636,2.7832,7.8312,0.01,0.78312,40.44199441,0.404419944,68.80083059,0.688008306,4.0453,15,"Deciduous Forest",0.9451211
"1888","D02SERC","0",1,20,30,"N/A",100,1000,0.3272,327.2,0,0,0.0555,55.5,0,0,"SK",NA,0.3272,3.1104,8.2139,0.01,0.82139,8.088398883,0.080883989,76.88922948,0.768892295,4.0453,25,"Deciduous Forest",0.9451211
"1889","D02SERC","0",1,30,40,"N/A",100,1000,0.3805,380.5,1.4029,1402.9,0.073,73,0,0,"SK",NA,0.3805,3.4909,10.0703,0.01,1.00703,9.405977307,0.094059773,86.29520678,0.862952068,4.0453,35,"Deciduous Forest",0.9451211
"1890","D02SERC","0",1,40,50,"N/A",100,1000,0.2072,207.2,1.1664,1166.4,0.045,45,0,0,"SK",NA,0.2072,3.6981,11.4889,0.01,1.14889,5.121993424,0.051219934,91.41720021,0.914172002,4.0453,45,"Deciduous Forest",0.9451211
"1891","D02SERC","0",1,50,60,"N/A",100,1000,0.0132,13.2,0,0,0.0124,12.4,0,0,"SK",NA,0.0132,3.7113,11.5145,0.01,1.15145,0.3263046,0.003263046,91.74350481,0.917435048,4.0453,55,"Deciduous Forest",0.9451211
"1892","D02SERC","0",1,60,70,"N/A",100,1000,0.1232,123.2,2.0802,2080.2,0.0067,6.7,0,0,"SK",NA,0.1232,3.8345,13.7246,0.01,1.37246,3.045509604,0.030455096,94.78901441,0.947890144,4.0453,65,"Deciduous Forest",0.9451211
"1893","D02SERC","0",1,70,80,"N/A",100,1000,0.029,29,0,0,0.007,7,0,0,"SK",NA,0.029,3.8635,13.7606,0.01,1.37606,0.716881319,0.007168813,95.50589573,0.955058957,4.0453,75,"Deciduous Forest",0.9451211
"1894","D02SERC","0",1,80,90,"N/A",100,1000,0.0712,71.2,0,0,0.0606,60.6,0,0,"SK",NA,0.0712,3.9347,13.8924,0.01,1.38924,1.760067239,0.017600672,97.26596297,0.97265963,4.0453,85,"Deciduous Forest",0.9451211
"1895","D02SERC","0",1,90,100,"N/A",100,1000,0.0131,13.1,0,0,0.0219,21.9,0,0,"SK",NA,0.0131,3.9478,13.9274,0.01,1.39274,0.323832596,0.003238326,97.58979557,0.975897956,4.0453,95,"Deciduous Forest",0.9451211
"1896","D02SERC","0",1,100,120,"long axis parallel",100,2000,0.0184,18.4,0,0,0,0,0,0,"SK",NA,0.0092,3.957,13.9458,0.01,1.39458,0.227424418,0.002274244,97.81721998,0.9781722,4.0453,110,"Deciduous Forest",0.9451211
"1897","D02SERC","0",1,120,140,"long axis parallel",100,2000,0.0638,63.8,0,0,0.0239,23.9,0,0,"SK",NA,0.0319,3.9889,14.0335,0.01,1.40335,0.788569451,0.007885695,98.60578943,0.986057894,4.0453,130,"Deciduous Forest",0.9451211
"1898","D02SERC","0",1,140,160,"long axis parallel",100,2000,0.0531,53.1,0,0,0.0045,4.5,0,0,"SK",NA,0.02655,4.01545,14.0911,0.01,1.40911,0.656317208,0.006563172,99.26210664,0.992621066,4.0453,150,"Deciduous Forest",0.9451211
"1899","D02SERC","0",1,160,180,"long axis parallel",100,2000,0.0597,59.7,0,0,0,0,0,0,"SK",NA,0.02985,4.0453,14.1508,0.01,1.41508,0.737893358,0.007378934,100,1,4.0453,170,"Deciduous Forest",0.9451211
"1900","D02SERC","0",2,0,10,"N/A",100,1000,2.387,2387,3.5344,3534.4,0.119,119,0,0,"SK",NA,2.387,2.387,6.0404,0.01,0.60404,45.11364749,0.451136475,45.11364749,0.451136475,5.291081818,5,"Deciduous Forest",0.9451211
"1901","D02SERC","0",2,10,20,"N/A",100,1000,1.2224,1222.4,0.9979,997.9,0.0472,47.2,0,0,"SK",NA,1.2224,3.6094,8.3079,0.01,0.83079,23.10302585,0.231030258,68.21667334,0.682166733,5.291081818,15,"Deciduous Forest",0.9451211
"1902","D02SERC","0",2,20,30,"N/A",110,1100,0.2279,227.9,0,0,0.0279,27.9,0,0,"SK",NA,0.207181818,3.816581818,8.5637,0.01,0.85637,3.915679729,0.039156797,72.13235307,0.721323531,5.291081818,25,"Deciduous Forest",0.9451211
"1903","D02SERC","0",2,30,40,"N/A",100,1000,0.466,466,1.5308,1530.8,0.1495,149.5,0,0,"SK",NA,0.466,4.282581818,10.71,0.01,1.071,8.807272615,0.088072726,80.93962568,0.809396257,5.291081818,35,"Deciduous Forest",0.9451211
"1904","D02SERC","0",2,40,50,"N/A",100,1000,0.2655,265.5,0,0,0.1925,192.5,0,0,"SK",NA,0.2655,4.548081818,11.168,0.01,1.1168,5.017877423,0.050178774,85.95750311,0.859575031,5.291081818,45,"Deciduous Forest",0.9451211
"1905","D02SERC","0",2,50,60,"N/A",100,1000,0.0767,76.7,0,0,0.0983,98.3,0,0,"SK",NA,0.0767,4.624781818,11.343,0.01,1.1343,1.449609033,0.01449609,87.40711214,0.874071121,5.291081818,55,"Deciduous Forest",0.9451211
"1906","D02SERC","0",2,60,70,"N/A",100,1000,0.0595,59.5,0,0,0.0116,11.6,0,0,"SK",NA,0.0595,4.684281818,11.4141,0.01,1.14141,1.124533735,0.011245337,88.53164587,0.885316459,5.291081818,65,"Deciduous Forest",0.9451211
