site_id,horizon,profile,upper_depth,lower_depth,orientation,sample_area,sample_volume,fine_root_mass_g,fine_root_mass,coarse_root_mass_g,coarse_root_mass,fine_dead_root_mass_g,fine_dead_root_mass,coarse_dead_root_mass_g,coarse_dead_root_mass,method_id,notes,mg_cm_3,cum_mg_cm_3,cum_g,cum_vol,g_m_2,percent_of_total,root_prop,cum_percent_of_total,root_prop_of_total,total_biomass,depth,location,NLCD_class,beta
D08TALL,0,3,180,200,N/A,100,2000,0.0012,1.2,0,0,0,0,0,0,SK,,0.0006,3.951732569,8.1277,0.01,0.81277,0.015183214,0.000151832,100,1,3.951732569,190,Primary,Evergreen Forset,0.9630336
D13MOAB,0,1,0,10,N/A,100,1000,1.1689,1168.9,0,0,0.3092,309.2,0,0,SK,,1.1689,1.1689,1.4781,0.01,0.14781,19.20430399,0.19204304,19.20430399,0.19204304,6.08665641,5,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,10,20,N/A,100,1000,2.497,2497,0,0,0.2694,269.4,0,0,SK,,2.497,3.6659,4.2445,0.01,0.42445,41.02416551,0.410241655,60.22846951,0.602284695,6.08665641,15,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,20,30,N/A,100,1000,1.2814,1281.4,0,0,0.0542,54.2,0,0,SK,,1.2814,4.9473,5.5801,0.01,0.55801,21.05260941,0.210526094,81.28107892,0.812810789,6.08665641,25,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,30,40,N/A,100,1000,0.8735,873.5,0,0,0.0396,39.6,0,0,SK,,0.8735,5.8208,6.4932,0.01,0.64932,14.35106471,0.143510647,95.63214363,0.956321436,6.08665641,35,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,40,50,N/A,100,1000,0.0634,63.4,0,0,0.0031,3.1,0,0,SK,,0.0634,5.8842,6.5597,0.01,0.65597,1.041622785,0.010416228,96.67376641,0.966737664,6.08665641,45,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,50,60,N/A,100,1000,0.0417,41.7,0,0,0.0042,4.2,0,0,SK,,0.0417,5.9259,6.6056,0.01,0.66056,0.685105207,0.006851052,97.35887162,0.973588716,6.08665641,55,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,60,70,N/A,100,1000,0.0141,14.1,0,0,0.012,12,0,0,SK,,0.0141,5.94,6.6317,0.01,0.66317,0.231654279,0.002316543,97.5905259,0.975905259,6.08665641,65,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,70,80,N/A,130,1300,0.0038,3.8,0,0,0.0025,2.5,0,0,SK,,0.002923077,5.942923077,6.638,0.01,0.6638,0.048024346,0.000480243,97.63855024,0.976385502,6.08665641,75,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,80,90,N/A,100,1000,0.0086,8.6,0,0,0.0002,0.2,0,0,SK,,0.0086,5.951523077,6.6468,0.01,0.66468,0.141292681,0.001412927,97.77984292,0.977798429,6.08665641,85,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,90,100,N/A,100,1000,0.07,70,0,0,0.0036,3.6,0,0,SK,,0.07,6.021523077,6.7204,0.01,0.67204,1.150056702,0.011500567,98.92989963,0.989298996,6.08665641,95,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,100,120,N/A,100,2000,0.0523,52.3,0,0,0.0172,17.2,0,0,SK,,0.02615,6.047673077,6.7899,0.01,0.67899,0.429628325,0.004296283,99.35952795,0.99359528,6.08665641,110,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,120,140,N/A,100,2000,0.0375,37.5,0,0,0.0111,11.1,0,0,SK,,0.01875,6.066423077,6.8385,0.01,0.68385,0.308050902,0.003080509,99.66757885,0.996675789,6.08665641,130,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,140,160,N/A,120,2400,0.0422,42.2,0.6981,698.1,0.0677,67.7,0,0,SK,,0.017583333,6.08400641,7.6465,0.01,0.76465,0.288883291,0.002888833,99.95646214,0.999564621,6.08665641,150,Primary,Shrub Scrub,0.9430752
D13MOAB,0,1,160,180,N/A,100,2000,0.0053,5.3,0,0,0.004,4,0,0,SK,,0.00265,6.08665641,7.6558,0.01,0.76558,0.043537861,0.000435379,100,1,6.08665641,170,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,0,10,N/A,100,1000,1.1181,1118.1,0,0,0.2591,259.1,0,0,SK,,1.1181,1.1181,1.3772,0.01,0.13772,24.7085732,0.247085732,24.7085732,0.247085732,4.52515,5,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,10,20,N/A,100,1000,1.0553,1055.3,0,0,0.1566,156.6,0,0,SK,,1.0553,2.1734,2.5891,0.01,0.25891,23.3207739,0.233207739,48.02934709,0.480293471,4.52515,15,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,20,30,N/A,100,1000,1.6542,1654.2,0,0,0.095,95,0,0,SK,,1.6542,3.8276,4.3383,0.01,0.43383,36.55569429,0.365556943,84.58504138,0.845850414,4.52515,25,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,30,40,N/A,100,1000,0.4337,433.7,0,0,0.1406,140.6,0,0,SK,,0.4337,4.2613,4.9126,0.01,0.49126,9.584212678,0.095842127,94.16925406,0.941692541,4.52515,35,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,40,50,N/A,100,1000,0.0478,47.8,0,0,0.0428,42.8,0,0,SK,,0.0478,4.3091,5.0032,0.01,0.50032,1.056318575,0.010563186,95.22557263,0.952255726,4.52515,45,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,50,60,N/A,100,1000,0.027,27,0,0,0.0029,2.9,0,0,SK,,0.027,4.3361,5.0331,0.01,0.50331,0.596665304,0.005966653,95.82223794,0.958222379,4.52515,55,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,60,70,N/A,100,1000,0.012,12,0,0,0.0024,2.4,0,0,SK,,0.012,4.3481,5.0475,0.01,0.50475,0.26518458,0.002651846,96.08742252,0.960874225,4.52515,65,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,70,80,N/A,100,1000,0.0221,22.1,0,0,0.0633,63.3,0,0,SK,,0.0221,4.3702,5.1329,0.01,0.51329,0.488381601,0.004883816,96.57580412,0.965758041,4.52515,75,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,80,90,N/A,100,1000,0.013,13,0,0,0.0051,5.1,0,0,SK,,0.013,4.3832,5.151,0.01,0.5151,0.287283294,0.002872833,96.86308741,0.968630874,4.52515,85,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,90,100,N/A,100,1000,0.0324,32.4,0,0,0.0015,1.5,0,0,SK,,0.0324,4.4156,5.1849,0.01,0.51849,0.715998365,0.007159984,97.57908578,0.975790858,4.52515,95,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,100,120,N/A,100,2000,0.0403,40.3,0,0,0.0048,4.8,0,0,SK,,0.02015,4.43575,5.23,0.01,0.523,0.445289106,0.004452891,98.02437488,0.980243749,4.52515,110,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,120,140,N/A,140,2800,0.0224,22.4,0,0,0.0056,5.6,0,0,SK,,0.008,4.44375,5.258,0.01,0.5258,0.17678972,0.001767897,98.2011646,0.982011646,4.52515,130,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,140,160,N/A,100,2000,0.0527,52.7,0,0,0.0094,9.4,0,0,SK,,0.02635,4.4701,5.3201,0.01,0.53201,0.582301139,0.005823011,98.78346574,0.987834657,4.52515,150,Primary,Shrub Scrub,0.9430752
D13MOAB,0,2,160,180,N/A,100,2000,0.1101,110.1,0,0,0.0151,15.1,0,0,SK,,0.05505,4.52515,5.4453,0.01,0.54453,1.216534259,0.012165343,100,1,4.52515,170,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,0,10,N/A,100,1000,1.1267,1126.7,0,0,0.2831,283.1,0,0,SK,,1.1267,1.1267,1.4098,0.01,0.14098,23.52485902,0.23524859,23.52485902,0.23524859,4.78940171,5,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,10,20,N/A,100,1000,1.0893,1089.3,0,0,0.1915,191.5,0,0,SK,,1.0893,2.216,2.6906,0.01,0.26906,22.74396816,0.227439682,46.26882719,0.462688272,4.789401709,15,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,20,30,N/A,100,1000,1.3825,1382.5,0,0,0.0983,98.3,0,0,SK,,1.3825,3.5985,4.1714,0.01,0.41714,28.8658184,0.288658184,75.13464559,0.751346456,4.789401709,25,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,30,40,N/A,100,1000,0.8544,854.4,0,0,0.0779,77.9,0,0,SK,,0.8544,4.4529,5.1037,0.01,0.51037,17.83938896,0.17839389,92.97403456,0.929740346,4.789401709,35,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,40,50,N/A,100,1000,0.0464,46.4,0,0,0.0316,31.6,0,0,SK,,0.0464,4.4993,5.1817,0.01,0.51817,0.968805768,0.009688058,93.94284032,0.939428403,4.789401709,45,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,50,60,N/A,100,1000,0.0432,43.2,0,0,0.0079,7.9,0,0,SK,,0.0432,4.5425,5.2328,0.01,0.52328,0.901991577,0.009019916,94.8448319,0.948448319,4.789401709,55,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,60,70,N/A,100,1000,0.0306,30.6,0,0,0.0075,7.5,0,0,SK,,0.0306,4.5731,5.2709,0.01,0.52709,0.6389107,0.006389107,95.4837426,0.954837426,4.789401709,65,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,70,80,N/A,100,1000,0.0522,52.2,0,0,0.0115,11.5,0,0,SK,,0.0522,4.6253,5.3346,0.01,0.53346,1.089906489,0.010899065,96.57364909,0.965736491,4.789401709,75,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,80,90,N/A,100,1000,0.0941,94.1,0,0,0.0152,15.2,0,0,SK,,0.0941,4.7194,5.4439,0.01,0.54439,1.9647548,0.019647548,98.53840389,0.985384039,4.789401709,85,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,90,100,N/A,117,1170,0.0032,3.2,0,0,0.0044,4.4,0,0,SK,ended up taking 2 samples at 3-90 but I know for certain this sample is correct; labeled the coin envelope of the other 3-90 as extra/duplicate,0.002735043,4.722135043,5.4515,0.01,0.54515,0.057106146,0.000571061,98.59551004,0.9859551,4.789401709,95,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,100,120,N/A,120,1200,0.0281,28.1,0,0,0.018,18,0,0,SK,,0.023416667,4.74555171,5.4976,0.01,0.54976,0.488926761,0.004889268,99.08443681,0.990844368,4.789401709,110,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,120,140,N/A,100,2000,0.0359,35.9,0,0,0.0523,52.3,0,0,SK,,0.01795,4.76350171,5.5858,0.01,0.55858,0.374785852,0.003747859,99.45922266,0.994592227,4.789401709,130,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,140,160,N/A,100,2000,0.0171,17.1,0,0,0.0011,1.1,0,0,SK,,0.00855,4.77205171,5.604,0.01,0.5604,0.178519166,0.001785192,99.63774183,0.996377418,4.789401709,150,Primary,Shrub Scrub,0.9430752
D13MOAB,0,3,160,180,N/A,100,2000,0.0347,34.7,0,0,0.0658,65.8,0,0,SK,,0.01735,4.78940171,5.7045,0.01,0.57045,0.362258191,0.003622582,100,1,4.789401709,170,Primary,Shrub Scrub,0.9430752
D13NIWO,0,1,0,10,N/A,100,1000,3.9037,3903.7,1.0758,1075.8,0.6214,621.4,0.3896,389.6,SK,,3.9037,3.9037,5.9905,0.01,0.59905,51.64760884,0.516476088,51.64760884,0.516476088,7.558336364,5,Primary,Tundra,0.8587283
D13NIWO,0,1,10,20,N/A,100,1000,2.5676,2567.6,0,0,0,0,0,0,SK,,2.5676,6.4713,8.5581,0.01,0.85581,33.97043842,0.339704384,85.61804726,0.856180473,7.558336364,15,Primary,Tundra,0.8587283
D13NIWO,0,1,20,30,N/A,110,1100,0.7388,738.8,0,0,0.0866,86.6,0,0,SK,,0.671636364,7.142936364,9.3835,0.01,0.93835,8.886034325,0.088860343,94.50408159,0.945040816,7.558336364,25,Primary,Tundra,0.8587283
D13NIWO,0,1,30,40,N/A,100,1000,0.1046,104.6,0,0,0.0056,5.6,0,0,SK,large rocks,0.1046,7.247536364,9.4937,0.01,0.94937,1.383902422,0.013839024,95.88798401,0.95887984,7.558336364,35,Primary,Tundra,0.8587283
D13NIWO,0,1,40,50,N/A,100,1000,0.1513,151.3,0,0,0.0202,20.2,0,0,SK,very gravely,0.1513,7.398836364,9.6652,0.01,0.96652,2.001763255,0.020017633,97.88974726,0.978897473,7.558336364,45,Primary,Tundra,0.8587283
D13NIWO,0,1,50,60,N/A,100,1000,0.1307,130.7,0,0,0.0106,10.6,0,0,SK,,0.1307,7.529536364,9.8065,0.01,0.98065,1.729216506,0.017292165,99.61896377,0.996189638,7.558336364,55,Primary,Tundra,0.8587283
D13NIWO,0,1,60,70,N/A,100,1000,0.0053,5.3,0,0,0.0029,2.9,0,0,SK,,0.0053,7.534836364,9.8147,0.01,0.98147,0.070121251,0.000701213,99.68908502,0.99689085,7.558336364,65,Primary,Tundra,0.8587283
D13NIWO,0,1,70,80,N/A,100,1000,0.0007,0.7,0,0,0,0,0,0,SK,,0.0007,7.535536364,9.8154,0.01,0.98154,0.009261297,0.000092613,99.69834632,0.996983463,7.558336364,75,Primary,Tundra,0.8587283
D13NIWO,0,1,80,90,N/A,100,1000,0.0031,3.1,0,0,0.0025,2.5,0,0,SK,,0.0031,7.538636364,9.821,0.01,0.9821,0.041014317,0.000410143,99.73936063,0.997393606,7.558336364,85,Primary,Tundra,0.8587283
D13NIWO,0,1,90,100,N/A,100,1000,0.0114,11.4,0,0,0.006,6,0,0,SK,,0.0114,7.550036364,9.8384,0.01,0.98384,0.150826841,0.001508268,99.89018748,0.998901875,7.558336364,95,Primary,Tundra,0.8587283
D13NIWO,0,1,100,120,N/A,100,2000,0.0157,15.7,0,0,0.0121,12.1,0,0,SK,2 large rocks,0.00785,7.557886364,9.8662,0.01,0.98662,0.103858834,0.001038588,99.99404631,0.999940463,7.558336364,110,Primary,Tundra,0.8587283
D13NIWO,0,1,120,140,N/A,100,2000,0.0009,0.9,0,0,0,0,0,0,SK,,0.00045,7.558336364,9.8671,0.01,0.98671,0.005953691,5.95E-05,100,1,7.558336364,130,Primary,Tundra,0.8587283
D13NIWO,0,2,0,10,N/A,100,1000,34.2792,34279.2,5.1126,5112.6,0,0,0,0,SK,,34.2792,34.2792,39.3918,0.01,3.93918,73.58570154,0.735857015,73.58570154,0.735857015,46.58405,5,Primary,Tundra,0.8587283
D13NIWO,0,2,10,20,N/A,100,1000,10.9356,10935.6,0.7812,781.2,0,0,0,0,SK,large rocks,10.9356,45.2148,51.1086,0.01,5.11086,23.47498768,0.234749877,97.06068923,0.970606892,46.58405,15,Primary,Tundra,0.8587283
D13NIWO,0,2,20,30,N/A,100,1000,1.0451,1045.1,0,0,0,0,0,0,SK,,1.0451,46.2599,52.1537,0.01,5.21537,2.243471746,0.022434717,99.30416097,0.99304161,46.58405,25,Primary,Tundra,0.8587283
D13NIWO,0,2,30,40,N/A,100,1000,0.2166,216.6,0,0,0.0511,51.1,0,0,SK,,0.2166,46.4765,52.4214,0.01,5.24214,0.464966013,0.00464966,99.76912699,0.99769127,46.58405,35,Primary,Tundra,0.8587283
D13NIWO,0,2,40,50,N/A,100,1000,0.0167,16.7,0,0,0.0031,3.1,0,0,SK,,0.0167,46.4932,52.4412,0.01,5.24412,0.03584918,0.000358492,99.80497617,0.998049762,46.58405,45,Primary,Tundra,0.8587283
D13NIWO,0,2,50,60,N/A,100,1000,0.0307,30.7,0,0,0.0006,0.6,0,0,SK,,0.0307,46.5239,52.4725,0.01,5.24725,0.065902385,0.000659024,99.87087855,0.998708786,46.58405,55,Primary,Tundra,0.8587283
D13NIWO,0,2,60,70,N/A,100,1000,0.0371,37.1,0,0,0.001,1,0,0,SK,,0.0371,46.561,52.5106,0.01,5.25106,0.079640993,0.00079641,99.95051954,0.999505195,46.58405,65,Primary,Tundra,0.8587283
D13NIWO,0,2,70,80,N/A,100,1000,0.0121,12.1,0,0,0.0028,2.8,0,0,SK,,0.0121,46.5731,52.5255,0.01,5.25255,0.025974556,0.000259746,99.9764941,0.999764941,46.58405,75,Primary,Tundra,0.8587283
D13NIWO,0,2,80,90,N/A,100,1000,0.0013,1.3,0,0,0.0033,3.3,0,0,SK,,0.0013,46.5744,52.5301,0.01,5.25301,0.002790655,2.79E-05,99.97928476,0.999792848,46.58405,85,Primary,Tundra,0.8587283
D13NIWO,0,2,90,100,N/A,100,1000,0.0053,5.3,0,0,0.0025,2.5,0,0,SK,,0.0053,46.5797,52.5379,0.01,5.25379,0.011377285,0.000113773,99.99066204,0.99990662,46.58405,95,Primary,Tundra,0.8587283
D13NIWO,0,2,100,120,N/A,100,2000,0.0017,1.7,0,0,0.0023,2.3,0,0,SK,,0.00085,46.58055,52.5419,0.01,5.25419,0.001824659,1.82E-05,99.9924867,0.999924867,46.58405,110,Primary,Tundra,0.8587283
D13NIWO,0,2,120,140,N/A,100,2000,0.007,7,0,0,0.0069,6.9,0,0,SK,VERY large rock (accounts for almost 1/2 of sample volume),0.0035,46.58405,52.5558,0.01,5.25558,0.007513301,0.000075133,100,1,46.58405,130,Primary,Tundra,0.8587283
D13NIWO,0,3,0,10,N/A,120,1200,4.6296,4629.6,1.5464,1546.4,0.2736,273.6,0,0,SK,,3.858,3.858,6.4496,0.01,0.64496,51.96881153,0.519688115,51.96881152,0.519688115,7.423683334,5,Primary,Tundra,0.8587283
D13NIWO,0,3,10,20,N/A,100,1000,1.3641,1364.1,0,0,0.0759,75.9,0,0,SK,large rocks in sample,1.3641,5.2221,7.8896,0.01,0.78896,18.37497558,0.183749756,70.34378712,0.703437871,7.423683333,15,Primary,Tundra,0.8587283
D13NIWO,0,3,20,30,N/A,100,1000,0.6125,612.5,0,0,0.136,136,0,0,SK,large rocks,0.6125,5.8346,8.6381,0.01,0.86381,8.250621322,0.082506213,78.59440844,0.785944084,7.423683333,25,Primary,Tundra,0.8587283
D13NIWO,0,3,30,40,N/A,120,1200,0.494,494,0,0,0.0937,93.7,0,0,SK,big rock in sample,0.411666667,6.246266667,9.2258,0.01,0.92258,5.545315555,0.055453156,84.139724,0.84139724,7.423683333,35,Primary,Tundra,0.8587283
D13NIWO,0,3,40,50,N/A,120,1200,0.7715,771.5,0,0,0.0813,81.3,0,0,SK,big rock,0.642916667,6.889183334,10.0786,0.01,1.00786,8.660346055,0.086603461,92.80007006,0.928000701,7.423683333,45,Primary,Tundra,0.8587283
D13NIWO,0,3,50,60,N/A,100,1000,0.3737,373.7,0,0,0.0222,22.2,0,0,SK,,0.3737,7.262883334,10.4745,0.01,1.04745,5.033889287,0.050338893,97.83395935,0.978339593,7.423683333,55,Primary,Tundra,0.8587283
D13NIWO,0,3,60,70,N/A,100,1000,0.0949,94.9,0,0,0.0467,46.7,0,0,SK,,0.0949,7.357783334,10.6161,0.01,1.06161,1.278341165,0.012783412,99.11230051,0.991123005,7.423683333,65,Primary,Tundra,0.8587283
D13NIWO,0,3,70,80,N/A,100,1000,0.0639,63.9,0,0,0.0042,4.2,0,0,SK,rocks,0.0639,7.421683334,10.6842,0.01,1.06842,0.860758698,0.008607587,99.97305921,0.999730592,7.423683333,75,Primary,Tundra,0.8587283
D13NIWO,0,3,80,90,N/A,100,1000,0.0009,0.9,0,0,0.0012,1.2,0,0,SK,,0.0009,7.422583334,10.6863,0.01,1.06863,0.012123362,0.000121234,99.98518257,0.999851826,7.423683333,85,Primary,Tundra,0.8587283
D13NIWO,0,3,90,100,N/A,100,1000,0.0001,0.1,0,0,0.0027,2.7,0,0,SK,,0.0001,7.422683334,10.6891,0.01,1.06891,0.00134704,1.35E-05,99.98652961,0.999865296,7.423683333,95,Primary,Tundra,0.8587283
D13NIWO,0,3,100,120,N/A,100,2000,0.0002,0.2,0,0,0.0015,1.5,0,0,SK,rocks,0.0001,7.422783334,10.6908,0.01,1.06908,0.00134704,1.35E-05,99.98787665,0.999878767,7.423683333,110,Primary,Tundra,0.8587283
D13NIWO,0,3,120,140,N/A,100,2000,0.0018,1.8,0,0,0.0009,0.9,0,0,SK,,0.0009,7.423683334,10.6935,0.01,1.06935,0.012123362,0.000121234,100,1,7.423683333,130,Primary,Tundra,0.8587283
D15ONAQ,0,1,0,10,N/A,90,1000,0.6157,615.7,0,0,0,0,0,0,SK,,0.6157,0.6157,0.6157,0.01,0.06157,9.297922137,0.092979221,9.297922137,0.092979221,6.621909615,5,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,10,20,N/A,130,1300,1.2355,1235.5,0,0,0,0,0,0,SK,,0.950384615,1.566084615,1.8512,0.01,0.18512,14.35212304,0.14352123,23.65004517,0.236500452,6.621909615,15,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,20,30,N/A,100,1000,0.5296,529.6,0,0,0,0,0,0,SK,,0.5296,2.095684615,2.3808,0.01,0.23808,7.997692973,0.07997693,31.64773814,0.316477381,6.621909615,25,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,30,40,N/A,100,1000,0.7947,794.7,0,0,0,0,0,0,SK,,0.7947,2.890384615,3.1755,0.01,0.31755,12.00106987,0.120010699,43.64880802,0.43648808,6.621909615,35,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,40,50,N/A,100,1000,0.2143,214.3,0,0,0,0,0,0,SK,,0.2143,3.104684615,3.3898,0.01,0.33898,3.236226594,0.032362266,46.88503461,0.468850346,6.621909615,45,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,50,60,N/A,100,1000,0.9978,997.8,0,0,0,0,0,0,SK,,0.9978,4.102484615,4.3876,0.01,0.43876,15.06816097,0.15068161,61.95319558,0.619531956,6.621909615,55,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,60,70,N/A,80,800,0.6025,602.5,1.4993,1499.3,0,0,0,0,SK,,0.753125,4.855609615,6.4894,0.01,0.64894,11.37322983,0.113732298,73.32642542,0.733264254,6.621909615,65,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,70,80,N/A,100,1000,0.9934,993.4,0,0,0,0,0,0,SK,,0.9934,5.849009615,7.4828,0.01,0.74828,15.00171488,0.150017149,88.3281403,0.883281403,6.621909615,75,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,80,90,N/A,100,1000,0.4677,467.7,0,0,0,0,0,0,SK,,0.4677,6.316709615,7.9505,0.01,0.79505,7.062917303,0.070629173,95.3910576,0.953910576,6.621909615,85,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,90,100,N/A,100,1000,0.2545,254.5,0,0,0,0,0,0,SK,,0.2545,6.571209615,8.205,0.01,0.8205,3.843302231,0.038433022,99.23435983,0.992343598,6.621909615,95,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,100,120,N/A,100,2000,0.0759,75.9,0,0,0,0,0,0,SK,,0.03795,6.609159615,8.2809,0.01,0.82809,0.573097523,0.005730975,99.80745735,0.998074574,6.621909615,110,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,120,140,N/A,100,2000,0.0085,8.5,0,0,0,0,0,0,SK,,0.00425,6.613409615,8.2894,0.01,0.82894,0.064180882,0.000641809,99.87163824,0.998716382,6.621909615,130,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,140,160,N/A,100,2000,0.0041,4.1,0,0,0,0,0,0,SK,,0.00205,6.615459615,8.2935,0.01,0.82935,0.030957837,0.000309578,99.90259607,0.999025961,6.621909615,150,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,160,180,N/A,100,2000,0.0099,9.9,0,0,0,0,0,0,SK,,0.00495,6.620409615,8.3034,0.01,0.83034,0.074751851,0.000747519,99.97734792,0.999773479,6.621909615,170,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,1,180,200,N/A,100,2000,0.003,3,0,0,0,0,0,0,SK,,0.0015,6.621909615,8.3064,0.01,0.83064,0.022652076,0.000226521,100,1,6.621909615,190,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,0,10,N/A,170,1700,1.316,1316,0,0,0,0,0,0,SK,accurate? Check with JM/RK,0.774117647,0.774117647,1.316,0.01,0.1316,10.97538753,0.109753875,10.97538753,0.109753875,7.053214706,5,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,10,20,N/A,170,1700,0.9582,958.2,0,0,0,0,0,0,SK,accurate? Check with JM/RK,0.563647059,1.337764706,2.2742,0.01,0.22742,7.991349793,0.079913498,18.96673732,0.189667373,7.053214706,15,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,20,30,N/A,100,1000,1.4963,1496.3,0,0,0,0,0,0,SK,,1.4963,2.834064706,3.7705,0.01,0.37705,21.21443997,0.2121444,40.18117729,0.401811773,7.053214706,25,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,30,40,N/A,100,1000,0.2024,202.4,0,0,0,0,0,0,SK,,0.2024,3.036464706,3.9729,0.01,0.39729,2.86961348,0.028696135,43.05079078,0.430507908,7.053214706,35,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,40,50,N/A,100,1000,0.553,553,0,0,0,0,0,0,SK,,0.553,3.589464706,4.5259,0.01,0.45259,7.840396515,0.078403965,50.89118729,0.508911873,7.053214706,45,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,50,60,N/A,100,1000,0.3064,306.4,0,0,0,0,0,0,SK,,0.3064,3.895864706,4.8323,0.01,0.48323,4.344118431,0.043441184,55.23530572,0.552353057,7.053214706,55,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,60,70,N/A,100,1000,1.5649,1564.9,0,0,0,0,0,0,SK,,1.5649,5.460764706,6.3972,0.01,0.63972,22.18704612,0.221870461,77.42235184,0.774223518,7.053214706,65,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,70,80,N/A,100,1000,1.0282,1028.2,0,0,0,0,0,0,SK,,1.0282,6.488964706,7.4254,0.01,0.74254,14.5777499,0.145777499,92.00010175,0.920001017,7.053214706,75,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,80,90,N/A,100,1000,0.3361,336.1,0,0,0,0,0,0,SK,,0.3361,6.825064706,7.7615,0.01,0.77615,4.765203018,0.04765203,96.76530477,0.967653048,7.053214706,85,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,90,100,N/A,100,1000,0.1043,104.3,0,0,0,0,0,0,SK,,0.1043,6.929364706,7.8658,0.01,0.78658,1.47875833,0.014787583,98.2440631,0.982440631,7.053214706,95,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,100,120,N/A,100,2000,0.1897,189.7,0,0,0,0,0,0,SK,,0.09485,7.024214706,8.0555,0.01,0.80555,1.344776871,0.013447769,99.58883997,0.9958884,7.053214706,110,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,120,140,N/A,100,2000,0.046,46,0,0,0,0,0,0,SK,,0.023,7.047214706,8.1015,0.01,0.81015,0.326092441,0.003260924,99.91493241,0.999149324,7.053214706,130,Alternative 2,Shrub Scrub,0.9779661
D15ONAQ,0,2,140,160,N/A,100,2000,0.005,5,0,0,0,0,0,0,SK,,0.0025,7.049714706,8.1065,0.01,0.81065,0.035444831,0.000354448,99.95037724,0.999503772,7.053214706,150,Alternative 2,Shrub Scrub,0.9779661
